date,price
2012-03-09,1001
2012-03-10,1003
2012-03-11,989
2012-03-12,1001
2012-03-13,1024
2012-03-14,1039
2012-03-15,1031
2012-03-16,1016
2012-03-17,1024
2012-03-18,1019
2012-03-19,1008
2012-03-20,995
2012-03-21,974
2012-03-22,957
2012-03-23,948
2012-03-24,939
2012-03-25,930
2012-03-26,921
2012-03-27,912
2012-03-28,911
2012-03-29,897
2012-03-30,869
2012-03-31,850
2012-04-01,844
2012-04-02,852
2012-04-03,885
2012-04-04,898
2012-04-05,910
2012-04-06,886
2012-04-07,884
2012-04-08,873
2012-04-09,860
2012-04-10,857
2012-04-11,859
2012-04-12,863
2012-04-13,856
2012-04-14,861
2012-04-15,874
2012-04-16,874
2012-04-17,847
2012-04-18,838
2012-04-19,832
2012-04-20,823
2012-04-21,818
2012-04-22,828
2012-04-23,839
2012-04-24,864
2012-04-25,873
2012-04-26,883
2012-04-27,875
2012-04-28,858
2012-04-29,850
2012-04-30,847
2012-05-01,847
2012-05-02,854
2012-05-03,859
2012-05-04,852
2012-05-05,848
2012-05-06,854
2012-05-07,859
2012-05-08,848
2012-05-09,842
2012-05-10,837
2012-05-11,835
2012-05-12,840
2012-05-13,838
2012-05-14,825
2012-05-15,815
2012-05-16,798
2012-05-17,779
2012-05-18,761
2012-05-19,744
2012-05-20,743
2012-05-21,739
2012-05-22,742
2012-05-23,740
2012-05-24,733
2012-05-25,735
2012-05-26,742
2012-05-27,749
2012-05-28,756
2012-05-29,753
2012-05-30,745
2012-05-31,725
2012-06-01,693
2012-06-02,684
2012-06-03,693
2012-06-04,708
2012-06-05,724
2012-06-06,738
2012-06-07,742
2012-06-08,748
2012-06-09,738
2012-06-10,726
2012-06-11,723
2012-06-12,722
2012-06-13,736
2012-06-14,739
2012-06-15,743
2012-06-16,760
2012-06-17,786
2012-06-18,795
2012-06-19,808
2012-06-20,804
2012-06-21,781
2012-06-22,777
2012-06-23,768
2012-06-24,765
2012-06-25,766
2012-06-26,771
2012-06-27,770
2012-06-28,787
2012-06-29,798
2012-06-30,791
2012-07-01,786
2012-07-02,784
2012-07-03,780
2012-07-04,779
2012-07-05,777
2012-07-06,782
2012-07-07,801
2012-07-08,829
2012-07-09,856
2012-07-10,862
2012-07-11,888
2012-07-12,911
2012-07-13,930
2012-07-14,944
2012-07-15,933
2012-07-16,915
